product_id,product_name,category,sub-category,sub_category
FUR-FU-10003919,Eldon Executive Woodline Ii Cherry Finish Desk Accessories,Furniture,Furnishings,Low
OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,Low
FUR-FU-10002703,"Tenex Traditional Chairmats For Hard Floors, Average Lip, 36"" X 48""",Furniture,Furnishings,Medium
TEC-PH-10002415,Polycom Voicestation 500 Conferenceâ Phone,Technology,Phones,Medium
OFF-AR-10000657,"Binney & Smith Inktank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,Low
OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" X 8 1/2""",Office Supplies,Paper,Low
OFF-PA-10003363,Xerox 204,Office Supplies,Paper,Low
TEC-AC-10002305,Keytronicâ E03601U1 -Â Keyboardâ - Beige,Technology,Accessories,Low
TEC-AC-10000990,Imation Bio 2Gb Usbâ Flash Drive Imationâ Corp,Technology,Accessories,High
FUR-BO-10001608,"Hon Metal Bookcases, Black",Furniture,Bookcases,Medium
FUR-BO-10000112,"Bush Birmingham Collection Bookcase, Dark Cherry",Furniture,Bookcases,High
TEC-PH-10004120,At&T 1080 Phone,Technology,Phones,High
OFF-BI-10003476,Avery Metallic Poly Binders,Office Supplies,Binders,Low
TEC-MA-10002859,Ativa Mdm8000 8-Sheet Micro-Cut Shredder,Technology,Machines,Medium
OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies,Appliances,Low
OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,Low
TEC-PH-10003484,Ooma Telo Voip Home Phone System,Technology,Phones,High
OFF-PA-10000007,"Telephone Message Books With Fax/Mobile Section, 4 1/4"" X 6""",Office Supplies,Paper,Low
OFF-PA-10000552,Xerox 200,Office Supplies,Paper,Low
OFF-AR-10004062,Staples In Misc. Colors,Office Supplies,Art,Medium
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage,Low
TEC-AC-10002134,Rosewill 107 Normal Keys Usb Wired Standard Keyboard,Technology,Accessories,Low
TEC-PH-10004071,Payanywhere Card Reader,Technology,Phones,Low
OFF-PA-10004039,Xerox 1882,Office Supplies,Paper,Low
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,Low
OFF-AR-10004269,Newell 31,Office Supplies,Art,Low
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" X 11""",Office Supplies,Binders,Medium
OFF-SU-10002522,Acme Kleen Earth Office Shears,Office Supplies,Supplies,Low
TEC-AC-10004859,"Maxell Pro 80 Minute Cd-R, 10/Pack",Technology,Accessories,Medium
TEC-AC-10002558,Imationâ Swivelâ Flash Driveâ Usbâ Flash Driveâ - 8 Gb,Technology,Accessories,Low
FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,Low
OFF-SU-10004782,"Elite 5"" Scissors",Office Supplies,Supplies,Low
OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Office Supplies,Supplies,Low
OFF-LA-10004409,Avery 492,Office Supplies,Labels,Low
OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,Storage,Low
OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels For Typewriters, On Rolls, White, 250/Roll",Office Supplies,Labels,Low
OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art,Low
TEC-CO-10001571,Sharp 1540Cs Digital Laser Copier,Technology,Copiers,Medium
FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings,Low
OFF-ST-10001034,Eldon File Chest Portable File,Office Supplies,Storage,Low
TEC-AC-10000521,"Verbatim Slim Cd And Dvd Storage Cases, 50/Pack",Technology,Accessories,Low
OFF-SU-10003002,Letter Slitter,Office Supplies,Supplies,Low
TEC-PH-10000730,Samsung Galaxy S4 Active,Technology,Phones,Medium
FUR-CH-10004983,Office Star - Mid Back Dual Function Ergonomic High Back Chair With 2-Way Adjustable Arms,Furniture,Chairs,High
OFF-FA-10001332,"Acco Banker'S Clasps, 5 3/4""-Long",Office Supplies,Fasteners,Low
TEC-AC-10001874,Logitech Wireless Anywhere Mouse Mx For Pc And Mac,Technology,Accessories,Medium
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,Low
FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,Medium
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,Low
FUR-CH-10003606,Safco Folding Chair Trolley,Furniture,Chairs,Medium
FUR-CH-10003298,"Office Star - Contemporary Task Swivel Chair With Loop Arms, Charcoal",Furniture,Chairs,High
OFF-LA-10003537,Avery 515,Office Supplies,Labels,Low
OFF-PA-10000069,"Tops 4 X 6 Fluorescent Color Memo Sheets, 500 Sheets Per Pack",Office Supplies,Paper,Low
OFF-PA-10004733,Things To Do Today Spiral Book,Office Supplies,Paper,Low
TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard With Backlighting,Technology,Accessories,Medium
OFF-SU-10002301,Serrated Blade Or Curved Handle Hand Letter Openers,Office Supplies,Supplies,Low
OFF-BI-10004318,Ibico Eb-19 Dual Function Manual Binding System,Office Supplies,Binders,High
FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",Furniture,Furnishings,Low
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset With Dolby 7.1 Technology,Technology,Accessories,Medium
TEC-PH-10002789,Lg Exalt,Technology,Phones,Medium
OFF-BI-10004828,Gbc Poly Designer Binding Covers,Office Supplies,Binders,Low
OFF-AR-10001770,Economy #2 Pencils,Office Supplies,Art,Low
FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,Medium
FUR-FU-10002396,"Dax Copper Panel Document Frame, 5 X 7 Size",Furniture,Furnishings,Low
TEC-AC-10002331,"Maxell 74 Minute Cdr, 10/Pack",Technology,Accessories,Low
TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard With Mouse,Technology,Accessories,Low
FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,Medium
TEC-PH-10001619,Lg G3,Technology,Phones,Medium
OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,Low
OFF-PA-10001461,Hp Office Paper (20Lb. And 87 Bright),Office Supplies,Paper,Low
OFF-AR-10004165,"Binney & Smith Inktank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art,Low
OFF-EN-10001028,Staple Envelope,Office Supplies,Envelopes,Low
TEC-PH-10003535,Rca Visys 25423Re1 Corded Phone,Technology,Phones,Medium
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,Low
OFF-AR-10003481,Newell 348,Office Supplies,Art,Low
OFF-PA-10002606,Xerox 1928,Office Supplies,Paper,Low
FUR-FU-10003731,"Eldon Expressions Wood And Plastic Desk Accessories, Oak",Furniture,Furnishings,Low
OFF-AP-10001962,Black & Decker Filter For Double Action Dustbuster Cordless Vac Bldv7210,Office Supplies,Appliances,Low
FUR-FU-10003798,"Ultra Door Kickplate, 8""H X 34""W",Furniture,Furnishings,Low
OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,Office Supplies,Art,Low
TEC-AC-10002942,Wd My Passport Ultra 1Tb Portable External Hard Drive,Technology,Accessories,Medium
TEC-MA-10001016,Canon Pc170 Desktop Personal Copier,Technology,Machines,Medium
TEC-AC-10001553,"Memorex 25Gb 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,Medium
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,Furnishings,Medium
OFF-PA-10002499,Xerox 1890,Office Supplies,Paper,Low
TEC-PH-10003215,Jackery Bar Premium Fast-Charging Portable Charger,Technology,Phones,Low
OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels For Typewriters, 1 1/8 X 3 1/2, White",Office Supplies,Labels,Low
OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,Art,Low
TEC-PH-10004434,Cisco Ipâ Phoneâ 7961G Voipâ Phoneâ - Dark Gray,Technology,Phones,High
FUR-BO-10000711,"Hon Metal Bookcases, Gray",Furniture,Bookcases,High
OFF-BI-10001120,Ibico Epk-21 Electric Binding System,Office Supplies,Binders,High
OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier With 2.3-Gallon Output Per Day, Replacement Filter",Office Supplies,Appliances,Low
FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,Medium
TEC-AC-10000199,Kingston Digital Datatraveler 8Gb Usb 2.0,Technology,Accessories,Low
TEC-MA-10001127,"Hp Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines,High
OFF-AR-10001227,Newell 338,Office Supplies,Art,Low
FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,Medium
FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,Low
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. And 96 Bright),Office Supplies,Paper,Low
OFF-PA-10004248,Xerox 1990,Office Supplies,Paper,Low
OFF-PA-10001363,Xerox 1933,Office Supplies,Paper,Low
OFF-BI-10003876,"Green Canvas Binder For 8-1/2"" X 14"" Sheets",Office Supplies,Binders,Medium
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes,Low
FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish On Steel, Black",Furniture,Bookcases,Medium
TEC-MA-10001570,Cisco Desktop Collaboration Experience Dx650 Ip Video Phone,Technology,Machines,Medium
FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave Ds  Wall Clock,Furniture,Furnishings,Low
OFF-PA-10000232,Xerox 1975,Office Supplies,Paper,Low
OFF-AR-10001972,Newell 323,Office Supplies,Art,Low
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack For 1606",Office Supplies,Art,Low
OFF-AP-10001366,Staple Holder,Office Supplies,Appliances,Low
OFF-BI-10000216,"Mead 1St Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,Low
TEC-MA-10001047,"3D Systems Cube Printer, 2Nd Generation, Magenta",Technology,Machines,High
OFF-LA-10003720,Avery 487,Office Supplies,Labels,Low
TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines,Medium
FUR-FU-10000175,Dax Wood Document Frame.,Furniture,Furnishings,Low
OFF-PA-10000556,Xerox 208,Office Supplies,Paper,Low
TEC-AC-10003237,Memorex Micro Travel Drive 4 Gb,Technology,Accessories,Low
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,Low
FUR-FU-10004053,Dax Two-Tone Silver Metal Document Frame,Furniture,Furnishings,Low
OFF-PA-10000565,Easy-Staple Paper,Office Supplies,Paper,Medium
OFF-LA-10000414,Avery 503,Office Supplies,Labels,Low
OFF-AP-10002998,Holmes 99% Hepa Air Purifier,Office Supplies,Appliances,Medium
FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases,Medium
OFF-AR-10002445,Sanford Major Accent Highlighters,Office Supplies,Art,Low
FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,Medium
FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,High
OFF-AR-10003217,Newell 316,Office Supplies,Art,Low
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,High
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,Low
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" X 13"" , 100/Box",Office Supplies,Envelopes,Low
OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,Low
FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,Medium
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage,Medium
OFF-PA-10004948,Xerox 190,Office Supplies,Paper,Low
OFF-PA-10001725,Xerox 1892,Office Supplies,Paper,Medium
TEC-PH-10000213,Seidio Bd2-Hk3Iph5-Bk Dilex Case And Holster Combo For Apple Iphone 5/5S - Black,Technology,Phones,Medium
OFF-PA-10000807,"Tops ""Important Message"" Pads, Canary, 4-1/4 X 5-1/2, 50 Sheets Per Pad",Office Supplies,Paper,Low
OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Storage,High
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper And Envelopes,Office Supplies,Paper,Low
OFF-EN-10004206,Multimedia Mailers,Office Supplies,Envelopes,Medium
OFF-LA-10003388,Avery 5,Office Supplies,Labels,Low
TEC-PH-10000193,Jensen Smps-640 -Â Speaker Phone,Technology,Phones,Medium
FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Furniture,Furnishings,Low
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,Low
OFF-PA-10002709,Xerox 1956,Office Supplies,Paper,Low
FUR-FU-10003424,Nu-Dell Oak Frame,Furniture,Furnishings,Low
OFF-BI-10003718,Gbc Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders,High
FUR-FU-10002508,Document Clip Frames,Furniture,Furnishings,Low
OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,Low
OFF-PA-10003134,Xerox 1937,Office Supplies,Paper,Medium
FUR-FU-10000719,"Dax Cubicle Frames, 8-1/2 X 11",Furniture,Furnishings,Low
FUR-BO-10003893,Sauder Camden County Collection Library,Furniture,Bookcases,High
TEC-CO-10001943,Canon Pc-428 Personal Copier,Technology,Copiers,High
FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair With 2-Way Adjustable Arms,Furniture,Chairs,High
OFF-PA-10003228,Xerox 1917,Office Supplies,Paper,Medium
TEC-AC-10001542,Sandisk Cruzer 16 Gb Usb Flash Drive,Technology,Accessories,Low
TEC-AC-10004877,Imationâ 30456 Usbâ Flash Driveâ 8Gb,Technology,Accessories,Low
TEC-PH-10001305,Panasonic Kx Ts208W Corded Phone,Technology,Phones,Medium
OFF-PA-10000483,Xerox 19,Office Supplies,Paper,Low
TEC-AC-10000487,Sandisk Cruzer 4 Gb Usb Flash Drive,Technology,Accessories,Low
TEC-AC-10002018,Amazonbasics 3-Button Usb Wired Mouse,Technology,Accessories,Low
OFF-PA-10004381,14-7/8 X 11 Blue Bar Computer Printout Paper,Office Supplies,Paper,Medium
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" X 12 1/2"", 100/Box",Office Supplies,Envelopes,Medium
OFF-SU-10001212,Kleencut Forged Office Shears By Acme United Corporation,Office Supplies,Supplies,Low
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,Low
TEC-AC-10004396,Logitech Keyboard K120,Technology,Accessories,Low
OFF-AR-10002467,Dixon Ticonderoga Pencils,Office Supplies,Art,Low
FUR-FU-10002813,"Dax Contemporary Wood Frame With Silver Metal Mat, Desktop, 11 X 14 Size",Furniture,Furnishings,Low
TEC-MA-10000752,Texas Instrument Ti-15 Fraction Calculator,Technology,Machines,Low
FUR-FU-10004845,"Deflect-O Economat Nonstudded, No Bevel Mat",Furniture,Furnishings,Medium
OFF-FA-10000840,Oic Thumb-Tacks,Office Supplies,Fasteners,Low
OFF-AR-10001231,"Sanford Earthwrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,Low
TEC-PH-10004875,Pny Rapid Usb Car Charger - Black,Technology,Phones,Low
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs,Medium
TEC-PH-10003356,"Smartstand Mobile Device Holder, Assorted Colors",Technology,Phones,Low
OFF-AP-10002670,Belkin 8-Outlet Premiere Surgemaster Ii Surge Protectors,Office Supplies,Appliances,Low
OFF-FA-10003485,Staples,Office Supplies,Fasteners,Low
OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,Low
OFF-PA-10002764,Easy-Staple Paper,Office Supplies,Paper,Low
OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,Paper,Low
TEC-MA-10000045,Zebra Zm400 Thermal Label Printer,Technology,Machines,High
OFF-ST-10000136,Letter Size File,Office Supplies,Storage,Medium
TEC-PH-10004522,Dexim Xpower Skin Super-Thin Power Case For Iphone 5 - Black,Technology,Phones,Medium
TEC-PH-10002584,Samsung Galaxy S4,Technology,Phones,High
FUR-CH-10004626,Office Star Flex Back Scooter Chair With Aluminum Finish Frame,Furniture,Chairs,Medium
TEC-PH-10000562,Samsung Convoy 3,Technology,Phones,Medium
FUR-FU-10001025,"Eldon Imã Ge Series Desk Accessories, Clear",Furniture,Furnishings,Low
OFF-LA-10004178,Avery 491,Office Supplies,Labels,Low
OFF-PA-10003797,Xerox 209,Office Supplies,Paper,Low
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,Low
OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,High
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Office Supplies,Supplies,Low
FUR-TA-10001691,"Barricks Non-Folding Utility Table With Steel Legs, Laminate Tops",Furniture,Tables,Medium
TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Technology,Machines,Low
OFF-LA-10000305,Avery 495,Office Supplies,Labels,Low
TEC-PH-10002583,Iottie Hlcrio102 Car Mount,Technology,Phones,Low
OFF-AR-10003876,"Avery Hi-Liter Glidestik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,Low
OFF-PA-10003063,Ecotones Memo Sheets,Office Supplies,Paper,Low
OFF-PA-10003302,Xerox 1906,Office Supplies,Paper,Low
TEC-MA-10000423,Texas Instruments Ti-34 Scientific Calculator,Technology,Machines,Medium
FUR-BO-10001798,Bush Somerset Collection Bookcase,Furniture,Bookcases,High
TEC-AC-10004992,Kingston Digital Datatraveler 64Gb Usb 2.0,Technology,Accessories,Medium
OFF-BI-10004099,Gbc Velobinder Strips,Office Supplies,Binders,Low
OFF-PA-10001215,Xerox 1963,Office Supplies,Paper,Low
TEC-AC-10003870,Logitechâ Z-906 Speaker Sys - Home Theater - 5.1-Ch,Technology,Accessories,High
OFF-AP-10000275,"Sanyo Counter Height Refrigerator With Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances,High
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,Medium
OFF-PA-10000859,Unpadded Memo Slips,Office Supplies,Paper,Low
OFF-AR-10000614,Barrel Sharpener,Office Supplies,Art,Low
OFF-FA-10000089,Acco Glide Clips,Office Supplies,Fasteners,Low
FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables,High
FUR-CH-10002044,"Office Star - Contemporary Task Swivel Chair With 2-Way Adjustable Arms, Plum",Furniture,Chairs,Medium
FUR-TA-10001086,"Safco Planmaster Boards, 60W X 37-1/2D, White Melamine",Furniture,Tables,Medium
OFF-PA-10000048,Xerox 20,Office Supplies,Paper,Low
TEC-MA-10002109,"Hp Officejet Pro 8600 E-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,Medium
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" X 8 1/4"" Rapid Memo Book",Office Supplies,Paper,Low
TEC-PH-10001870,Lunatik Tt5L-002 Taktik Strike Impact Protection System For Iphone 5,Technology,Phones,Low
OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,Low
TEC-PH-10001468,Panasonic Businessâ Telephonesâ Kx-T7736,Technology,Phones,High
OFF-AR-10004010,Hunt Boston Vacuum Mount Ks Pencil Sharpener,Office Supplies,Art,Low
OFF-ST-10003572,Portfile Personal File Boxes,Office Supplies,Storage,Low
OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,Medium
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,Medium
FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,Low
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,Low
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,Low
OFF-LA-10003498,Avery 475,Office Supplies,Labels,Low
TEC-MA-10003329,"Vtech At&T Cl2940 Corded Speakerphone, Black",Technology,Machines,Low
FUR-FU-10000747,Tenex B1-Re Series Chair Mats For Low Pile Carpets,Furniture,Furnishings,Low
TEC-PH-10004100,Griffin Gc17055 Auxiliary Audio Cable,Technology,Phones,Low
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,Low
TEC-PH-10003174,Rca Visys 25825 Wireless Digital Phone,Technology,Phones,Medium
OFF-PA-10001497,Xerox 1914,Office Supplies,Paper,Medium
OFF-PA-10001952,Xerox 1902,Office Supplies,Paper,Low
OFF-SU-10004661,Acme Titanium Bonded Scissors,Office Supplies,Supplies,Low
OFF-PA-10001826,Xerox 207,Office Supplies,Paper,Low
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (Chs),Technology,Machines,High
TEC-MA-10003176,Okidata B400 Printer,Technology,Machines,Medium
TEC-AC-10002647,"Logitechâ Wireless Boombox Speaker - Portable - Wireless, Wired",Technology,Accessories,Medium
TEC-PH-10002114,Xiaomi Mi3,Technology,Phones,High
OFF-PA-10001593,Xerox 1947,Office Supplies,Paper,Low
TEC-AC-10004803,Sony Micro Vault Click 4 Gb Usb 2.0 Flash Drive,Technology,Accessories,Medium
OFF-PA-10001801,Xerox 193,Office Supplies,Paper,Low
TEC-PH-10000127,Iottie Xl Car Mount,Technology,Phones,Low
OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum With E-Z Empty Dirt Cup,Office Supplies,Appliances,Medium
TEC-AC-10004595,First Data Tmfd35 Pin Pad,Technology,Accessories,Medium
FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,Furniture,Furnishings,Low
FUR-FU-10003489,Contemporary Borderless Frame,Furniture,Furnishings,Low
TEC-MA-10002073,"3D Systems Cube Printer, 2Nd Generation, White",Technology,Machines,High
TEC-PH-10004006,Panasonic Kx - Ts880B Telephone,Technology,Phones,Low
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,Low
OFF-PA-10000300,Xerox 1936,Office Supplies,Paper,Low
OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,Binders,Low
TEC-PH-10004080,Avaya 5410 Digital Phone,Technology,Phones,Medium
OFF-PA-10001260,"Tops Money Receipt Book, Consecutively Numbered In Red,",Office Supplies,Paper,Low
OFF-ST-10004946,Desktop 3-Pocket Hot File,Office Supplies,Storage,Medium
OFF-PA-10002109,Wirebound Voice Message Log Book,Office Supplies,Paper,Low
TEC-MA-10004255,Konica Minolta Magicolor 1690Mf Multifunction Printer,Technology,Machines,Medium
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Furniture,Furnishings,Medium
FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,Low
TEC-MA-10002930,Ricoh - Ink Collector Unit For Gx3000 Series Printers,Technology,Machines,Low
OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 X 5 Forms Per Page, Pink Paper",Office Supplies,Paper,Low
OFF-LA-10002368,Avery 479,Office Supplies,Labels,Low
TEC-MA-10003230,Okidata C610N Printer,Technology,Machines,High
OFF-PA-10000295,Xerox 229,Office Supplies,Paper,Low
OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors With Colored Handles,Office Supplies,Supplies,Low
FUR-FU-10002240,Nu-Dell Ez-Mount Plastic Wall Frames,Furniture,Furnishings,Low
FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furniture,Furnishings,Medium
FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,Chairs,High
OFF-AP-10003278,Belkin 7-Outlet Surgemaster Home Series,Office Supplies,Appliances,Low
TEC-PH-10002070,Griffin Gc36547 Powerjolt Se Lightning Charger,Technology,Phones,Low
FUR-FU-10000277,Deflect-O Duramat Antistatic Studded Beveled Mat For Medium Pile Carpeting,Furniture,Furnishings,Low
TEC-AC-10004420,Cherry 142-Key Programmable Keyboard,Technology,Accessories,Medium
TEC-PH-10004094,Motorola L703Cm,Technology,Phones,High
TEC-MA-10002790,Neatdesk Desktop Scanner & Digital Filing System,Technology,Machines,Medium
OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,Office Supplies,Appliances,Low
OFF-PA-10001837,Xerox 1976,Office Supplies,Paper,Low
OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Office Supplies,Art,Low
OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" X 8 1/2""",Office Supplies,Binders,Low
OFF-PA-10001243,Xerox 1983,Office Supplies,Paper,Low
FUR-FU-10003806,"Tenex Chairmat W/ Average Lip, 45"" X 53""",Furniture,Furnishings,High
TEC-MA-10000904,"Brother Mfc-9340Cdw Led All-In-One Printer, Copier Scanner",Technology,Machines,Medium
OFF-LA-10002473,Avery 484,Office Supplies,Labels,Low
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings,Medium
TEC-MA-10001856,Okidata C610N Printer,Technology,Machines,High
OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage,Medium
OFF-AR-10004707,Staples In Misc. Colors,Office Supplies,Art,Low
TEC-MA-10004086,Plantronics Single Ear Headset,Technology,Machines,Low
TEC-MA-10001695,Zebra Gk420T Direct Thermal/Thermal Transfer Printer,Technology,Machines,High
FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,Low
TEC-AC-10004518,Memorex Mini Travel Drive 32 Gb Usb 2.0 Flash Drive,Technology,Accessories,Medium
OFF-AP-10000027,Hoover Commercial Steamvac,Office Supplies,Appliances,Low
OFF-PA-10002558,Xerox 1938,Office Supplies,Paper,Medium
TEC-AC-10000926,Netgear Rangemax Wnr1000 Wireless Router,Technology,Accessories,Low
OFF-PA-10001846,Xerox 1899,Office Supplies,Paper,Low
TEC-MA-10003673,Hewlett-Packard Desktjet 6988Dt Refurbished Printer,Technology,Machines,High
FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Furniture,Bookcases,Low
FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,Low
TEC-MA-10000984,Okidata Mb760 Printer,Technology,Machines,High
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Art,Medium
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock With Quartz Movement",Furniture,Furnishings,Low
OFF-FA-10000254,Sterling Rubber Bands By Alliance,Office Supplies,Fasteners,Low
OFF-AP-10004136,Kensington 6 Outlet Smartsocket Surge Protector,Office Supplies,Appliances,Medium
TEC-AC-10002370,Maxell Cd-R Discs,Technology,Accessories,Low
